	Make	Model	Price	Year	Kilometer	Fuel Type	Transmission	Location	Color	Owner	Seller Type	Engine	Max Power	Max Torque	Drivetrain	Length	Width	Height	Seating Capacity	Fuel Tank Capacity
1264	Maruti Suzuki	Ciaz Delta 1.4 MT	755000	2017	57000	Petrol	Manual	Delhi	White	First	Individual	1373 cc	91 bhp @ 6000 rpm	130 Nm @ 4000 rpm	FWD	4490.0	1730.0	1485.0	5.0	43.0
1265	Hyundai	Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022]	1825000	2021	45000	Petrol	Automatic	Delhi	White	First	Individual	1353 cc	138 bhp @ 6000 rpm	242 Nm @ 1500 rpm	FWD	4300.0	1790.0	1635.0	5.0	50.0
1266	Maruti Suzuki	Celerio VXi AMT	416000	2014	60116	Petrol	Automatic	Bangalore	Grey	First	Individual	998 cc	67 bhp @ 6000 rpm	90 Nm @ 3500 rpm	FWD	3600.0	1600.0	1560.0	5.0	35.0
1268	Maruti Suzuki	Wagon R LXi Minor	218000	2008	51000	Petrol	Manual	Coimbatore	Gold	Second	Individual	1061 cc	67@6200	84@3500	FWD	3520.0	1475.0	1690.0	5.0	35.0
1274	BMW	X1 sDrive20i xLine	3990000	2021	12500	Petrol	Automatic	Delhi	White	First	Individual	1998 cc	189 bhp @ 5000 rpm	280 Nm @ 1350 rpm	FWD	4447.0	1821.0	1598.0	5.0	51.0
1275	Porsche	718 Boxster	10900000	2018	6300	Petrol	Automatic	Hyderabad	Grey	First	Corporate	1988 cc	295 bhp @ 6500 rpm	380 Nm @ 2150 rpm	RWD	4379.0	1801.0	1281.0	2.0	54.0
1276	Maruti Suzuki	Swift DZire VXi	245000	2009	114000	Petrol	Manual	Mumbai	Gold	First	Individual	1298 cc	87@6000	113@4500	FWD	4160.0	1690.0	1530.0	5.0	43.0
1277	Maruti Suzuki	Celerio LXi	260000	2015	25862	Petrol	Manual	Kolkata	Blue	First	Individual	998 cc	67 bhp @ 6000 rpm	90 Nm @ 3500 rpm	FWD	3600.0	1600.0	1560.0	5.0	35.0
1281	Honda	City V	745000	2016	38000	Petrol	Manual	Gurgaon	Silver	First	Individual	1497 cc	117 bhp @ 6600 rpm	145 Nm @ 4600 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
1284	Honda	Amaze 1.2 S MT Petrol [2018-2020]	675000	2019	74237	Petrol	Manual	Nashik	White	First	Individual	1199 cc	89 bhp @ 6000 rpm	110 Nm @ 4800 rpm	FWD	3995.0	1695.0	1501.0	5.0	35.0
1286	Maruti Suzuki	Alto 800 Lxi	340000	2016	52303	Petrol	Manual	Bhopal	Grey	First	Commercial Registration	796 cc	47 bhp @ 6000 rpm	69 Nm @ 3500 rpm	FWD	3395.0	1490.0	1475.0	5.0	35.0
1287	Maruti Suzuki	Baleno Alpha 1.2	620000	2019	42356	Petrol	Manual	Varanasi	Red	First	Individual	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3995.0	1745.0	1500.0	5.0	37.0
1290	Hyundai	Verna SX Plus 1.6 VTVT AT	1149000	2019	26894	Petrol	Automatic	Hyderabad	Black	First	Individual	1591 cc	121 bhp @ 6400 rpm	151 Nm @ 4850 rpm	FWD	4440.0	1729.0	1475.0	5.0	45.0
1293	Hyundai	i10 Magna	235000	2009	107000	Petrol	Manual	Coimbatore	Grey	Third	Individual	1086 cc	67@5500	99@2800	FWD	3565.0	1595.0	1550.0	5.0	35.0
1296	Lexus	ES 300h	4375000	2017	31059	Petrol	Automatic	Bangalore	Brown	First	Individual	2494 cc	202 bhp @ 5700 rpm	213 Nm @ 4500 rpm	RWD	4915.0	1820.0	1450.0	5.0	65.0
1302	Maruti Suzuki	Alto VXi	320000	2014	54000	Petrol	Manual	Mohali	White	First	Individual	998 cc	67 bhp @ 6200 rpm	90 Nm @ 3500 rpm	FWD	3620.0	1475.0	1460.0	5.0	35.0
1307	MG	Hector Sharp 1.5 DCT Petrol Dual Tone	1750000	2021	33000	Petrol	Automatic	Ahmedabad	Black	First	Individual	1451 cc	141 bhp @ 5000 rpm	250 Nm @ 1600 rpm	FWD	4655.0	1835.0	1760.0	5.0	60.0
1314	Hyundai	Grand i10 Asta AT 1.2 Kappa VTVT (O) [2016-2017]	650000	2017	49422	Petrol	Automatic	Pune	Silver	First	Individual	1197 cc	81 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3765.0	1660.0	1520.0	5.0	43.0
1315	MG	Hector Plus Smart 1.5 DCT Petrol	1925000	2021	19000	Petrol	Automatic	Mumbai	Silver	First	Corporate	1451 cc	141 bhp @ 5000 rpm	250 Nm @ 1600 rpm	FWD	4720.0	1835.0	1760.0	6.0	60.0
1316	Honda	City SV CVT	590000	2015	75258	Petrol	Automatic	Mumbai	White	First	Individual	1497 cc	117 bhp @ 6600 rpm	145 Nm @ 4600 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
1320	Volkswagen	Polo Highline1.2L (P)	325000	2013	53000	Petrol	Manual	Meerut	Red	Second	Individual	1198 cc	74 bhp @ 5400 rpm	110 Nm @ 3750 rpm	FWD	3970.0	1682.0	1453.0	5.0	45.0
1323	Maruti Suzuki	Alto LXi BS-III	140000	2009	65000	Petrol	Manual	Yamunanagar	Silver	Third	Individual	796 cc	47@6200	62@3000		3495.0	1475.0	1460.0	5.0	35.0
1324	Maruti Suzuki	Baleno Zeta 1.2	750000	2021	58000	Petrol	Manual	Varanasi	White	First	Individual	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3995.0	1745.0	1500.0	5.0	37.0
1328	Hyundai	Venue SX Plus 1.0 Turbo DCT	1075000	2019	28000	Petrol	Automatic	Chennai	Blue	First	Individual	998 cc	118 bhp @ 6000 rpm	172 Nm @ 1500 rpm	FWD	3995.0	1770.0	1605.0	5.0	45.0
1329	Hyundai	Grand i10 Magna AT 1.2 Kappa VTVT	650000	2019	15000	Petrol	Automatic	Chandigarh	Silver	First	Individual	1197 cc	81 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3765.0	1660.0	1520.0	5.0	43.0
1330	Honda	Amaze 1.2 S i-VTEC	425000	2014	53610	Petrol	Manual	Gurgaon	White	Second	Individual	1198 cc	87 bhp @ 6000 rpm	109 Nm @ 4500 rpm	FWD	3990.0	1680.0	1505.0	5.0	35.0
1332	Maruti Suzuki	XL6 Zeta MT Petrol	1225000	2022	16000	Petrol	Manual	Delhi	Grey	First	Individual	1462 cc	103 bhp @ 6000 rpm	138 Nm @ 4400 rpm	FWD	4445.0	1775.0	1700.0	6.0	45.0
1334	Volkswagen	Polo Trendline 1.2L (P)	345000	2011	101923	Petrol	Manual	Bangalore	White	Second	Individual									
1337	Hyundai	Santro GLS	141000	2009	56400	Petrol	Manual	Jamshedpur	Silver	Third	Individual	1086 cc	62 bhp @ 5500 rpm	96 Nm @ 3000 rpm	FWD	3565.0	1525.0	1590.0	5.0	35.0
1343	Hyundai	Eon Magna +	405000	2018	34000	Petrol	Manual	Hyderabad	Red	First	Individual	814 cc	55 bhp @ 5500 rpm	75 Nm @ 4000 rpm	FWD	3495.0	1550.0	1500.0	5.0	32.0
1345	Honda	City SV	875000	2019	36000	Petrol	Manual	Pune	Bronze	First	Individual	1497 cc	117 bhp @ 6600 rpm	145 Nm @ 4600 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
1346	Maruti Suzuki	Swift VXi	355000	2014	68005	Petrol	Manual	Ranchi	White	First	Individual	1197 cc	85 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3850.0	1695.0	1530.0	5.0	42.0
1349	Hyundai	Elite i20 Magna 1.2 [2016-2017]	625000	2019	31000	Petrol	Manual	Kanpur	White	First	Individual	1197 cc	82 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3985.0	1734.0	1505.0	5.0	45.0
1350	Datsun	Redigo T(O) 1.0	425000	2020	7520	Petrol	Manual	Bangalore	Red	First	Individual	999 cc	67 bhp @ 5500 rpm	91 Nm @ 4250 rpm	FWD	3429.0	1560.0	1541.0	5.0	28.0
1351	Hyundai	Grand i10 Magna 1.2 Kappa VTVT [2016-2017]	550000	2015	58078	Petrol	Manual	Mysore	Silver	Second	Individual	1197 cc	81 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3765.0	1660.0	1520.0	5.0	43.0
1355	Hyundai	Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022]	1750000	2022	23000	Petrol	Automatic	Delhi	White	First	Individual	1353 cc	138 bhp @ 6000 rpm	242 Nm @ 1500 rpm	FWD	4300.0	1790.0	1635.0	5.0	50.0
1357	Hyundai	Xcent S 1.2 (O)	425000	2015	11628	Petrol	Manual	Kolkata	Black	First	Individual	1197 cc	81 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3995.0	1660.0	1520.0	5.0	43.0
1361	Audi	A3 40 TFSI Premium	1760000	2017	48000	Petrol	Automatic	Delhi	White	First	Individual	1798 cc	178 bhp @ 5100 rpm	250 Nm @ 1250 rpm	FWD	4456.0	1796.0	1416.0	5.0	50.0
1363	Maruti Suzuki	Swift LXi	301000	2011	28513	Petrol	Manual	Ahmedabad	Others	First	Individual	1197 cc	85 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3850.0	1695.0	1530.0	5.0	42.0
1366	Hyundai	Eon Magna [2011-2012]	185000	2012	55700	Petrol	Manual	Jamshedpur	Silver	Second	Individual	814 cc	56@5500	75@4000		3495.0	1550.0	1500.0	5.0	32.0
1367	Maruti Suzuki	Alto 800 Lxi	285000	2017	45600	Petrol	Manual	Jamshedpur	White	First	Individual	796 cc	47 bhp @ 6000 rpm	69 Nm @ 3500 rpm	FWD	3395.0	1490.0	1475.0	5.0	35.0
1369	Rolls-Royce	Ghost Extended Wheelbase	20000000	2012	55000	Petrol	Automatic	Chennai	White	Third	Individual	6592 cc	570 bhp @ 5250 rpm	780 Nm @ 1500 rpm	RWD	5569.0	1948.0	1550.0	5.0	82.5
1371	Skoda	Superb Style TSI AT	1650000	2017	52458	Petrol	Automatic	Mumbai	Black	First	Individual	1798 cc	177 bhp @ 5100 rpm	250 Nm @ 1250 rpm	FWD	4861.0	1864.0	1483.0	5.0	66.0
1373	Tata	Tiago Revotron XE [2016-2019]	395000	2017	46992	Petrol	Manual	Gurgaon	White	First	Individual	1199 cc	84 bhp @ 6000 rpm	114 Nm @ 3500 rpm	FWD	3746.0	1647.0	1535.0	5.0	35.0
1374	Honda	Jazz V Petrol	500000	2016	54440	Petrol	Manual	Mumbai	Silver	First	Individual	1199 cc	89 bhp @ 6000 rpm	110 Nm @ 4800 rpm	FWD	3955.0	1694.0	1544.0	5.0	40.0
1377	Audi	A4 1.8 TFSI Multitronic Premium Plus	3125000	2020	28600	Petrol	Automatic	Lucknow	White	First	Individual	1798 cc	170 bhp @ 3800 rpm	320 Nm @ 1400 rpm	FWD	4701.0	1826.0	1427.0	5.0	63.0
1381	Maruti Suzuki	Ciaz Delta 1.4 MT	565000	2017	64000	Petrol	Manual	Ranchi	Brown	First	Individual	1373 cc	91 bhp @ 6000 rpm	130 Nm @ 4000 rpm	FWD	4490.0	1730.0	1485.0	5.0	43.0
1382	Hyundai	Grand i10 Asta 1.2 Kappa VTVT [2013-2016]	550000	2018	56000	Petrol	Manual	Hyderabad	Grey	First	Individual	1197 cc	81 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3765.0	1660.0	1520.0	5.0	43.0
1383	Hyundai	Santro XO eRLX - Euro III	178000	2007	85000	Petrol	Manual	Coimbatore	Silver	Second	Individual	1086 cc	63@5500	89@3000		3565.0	1525.0	1590.0	5.0	35.0
1386	Tata	Tigor Revotron XM	375000	2018	48144	Petrol	Manual	Kolkata	Grey	First	Individual	1199 cc	84 bhp @ 6000 rpm	114 Nm @ 3500 rpm	FWD	3992.0	1677.0	1537.0	5.0	35.0
1388	Porsche	Macan Base [2019-2020]	9100000	2022	9000	Petrol	Automatic	Gurgaon	Blue	First	Individual	1984 cc	248 bhp @ 5000 rpm	370 Nm @ 1600 rpm	AWD	4696.0	1923.0	1624.0	5.0	65.0
1389	Maruti Suzuki	Alto VXi [2014-2019]	245000	2016	64000	Petrol	Manual	Ranchi	Silver	First	Individual	998 cc	67 bhp @ 6000 rpm	90 Nm @ 3500 rpm	FWD	3545.0	1490.0	1475.0	5.0	35.0
1392	Mercedes-Benz	A-Class A 180 Sport Petrol	1350000	2014	80000	Petrol	Automatic	Bangalore	White	Third	Individual	1595 cc	121 bhp @ 5000 rpm	200 Nm @ 1250 rpm	FWD	4292.0	1780.0	1433.0	4.0	50.0
1394	Volkswagen	Vento Highline 1.0L TSI	1200000	2021	37230	Petrol	Manual	Hyderabad	Grey	First	Individual	999 cc	109 bhp @ 5000 rpm	175 Nm @ 1750 rpm	FWD	4390.0	1699.0	1467.0	5.0	55.0
1395	Maruti Suzuki	Celerio VXi AMT	329000	2014	76116	Petrol	Automatic	Mumbai	Red	First	Individual	998 cc	67 bhp @ 6000 rpm	90 Nm @ 3500 rpm	FWD	3600.0	1600.0	1560.0	5.0	35.0
1396	Honda	Civic 1.8V MT	300000	2010	83359	Petrol	Manual	Mumbai	White	First	Individual	1799 cc	130 bhp @ 6300 rpm	171.62 Nm @ 4300 rpm	FWD	4545.0	1750.0	1450.0	5.0	50.0
1400	Skoda	Superb L&K TSI AT	2350000	2018	14120	Petrol	Automatic	Pune	Brown	First	Individual	1798 cc	177 bhp @ 5100 rpm	250 Nm @ 1250 rpm	FWD	4861.0	1864.0	1483.0	5.0	66.0
1401	Hyundai	Eon D-Lite +	250000	2014	25000	Petrol	Manual	Meerut	White	First	Individual	814 cc	55 bhp @ 5500 rpm	75 Nm @ 4000 rpm	FWD	3495.0	1550.0	1500.0	5.0	32.0
1402	MG	Hector Plus Sharp 1.5 DCT Petrol	1950000	2020	28584	Petrol	Automatic	Hyderabad	Black	First	Individual	1451 cc	141 bhp @ 5000 rpm	250 Nm @ 1600 rpm	FWD	4720.0	1835.0	1760.0	6.0	60.0
1406	Hyundai	Grand i10 Asta 1.2 Kappa VTVT [2013-2016]	409999	2014	55000	Petrol	Manual	Delhi	Silver	First	Individual	1197 cc	81 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3765.0	1660.0	1520.0	5.0	43.0
1408	Hyundai	i10 Magna 1.2 Kappa2	270000	2012	41200	Petrol	Manual	Mumbai	Silver	First	Individual	1197 cc	79 bhp @ 6000 rpm	112.7619 Nm @ 4000 rpm	FWD	3585.0	1595.0	1550.0	5.0	35.0
1410	Maruti Suzuki	Swift DZire VXI	465000	2014	65000	Petrol	Manual	Ahmedabad	White	Second	Individual	1197 cc	85 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3995.0	1695.0	1555.0	5.0	42.0
1412	Hyundai	i10 Magna 1.2 Kappa2	350000	2011	21000	Petrol	Manual	Hyderabad	Red	First	Individual	1197 cc	79 bhp @ 6000 rpm	112.7619 Nm @ 4000 rpm	FWD	3585.0	1595.0	1550.0	5.0	35.0
1413	Hyundai	Venue SX 1.0 Turbo iMT	900000	2020	23000	Petrol	Manual	Haldwani	Brown	First	Individual	998 cc	118 bhp @ 6000 rpm	172 Nm @ 1500 rpm	FWD	3995.0	1770.0	1605.0	5.0	45.0
1414	Maruti Suzuki	Swift LXi	595000	2016	26357	Petrol	Manual	Bangalore	Grey	First	Individual	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3850.0	1695.0	1530.0	5.0	42.0
1415	Hyundai	Creta 1.6 SX Plus AT Petrol	1260000	2018	33500	Petrol	Automatic	Mumbai	White	First	Individual	1591 cc	122 bhp @ 6400 rpm	154 Nm @ 4850 rpm	FWD	4270.0	1780.0	1630.0	5.0	60.0
1420	Maruti Suzuki	Baleno Delta 1.2	636000	2021	35500	Petrol	Manual	Ranchi	White	First	Individual	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3995.0	1745.0	1500.0	5.0	37.0
1423	Maruti Suzuki	Celerio X Vxi AMT [2017-2019]	434000	2017	50000	Petrol	Automatic	Dehradun	White	First	Individual	998 cc	67 bhp @ 6000 rpm	90 Nm @ 3500 rpm	FWD	3715.0	1635.0	1565.0	5.0	35.0
1426	Mercedes-Benz	GLA 200 Sport	3100000	2019	24000	Petrol	Automatic	Delhi	Red	First	Individual	1991 cc	181 bhp @ 5500 rpm	300 Nm @ 1200 rpm	FWD	4424.0	1804.0	1494.0	5.0	50.0
1429	Maruti Suzuki	Alto VXi [2014-2019]	295000	2015	31000	Petrol	Manual	Patna	White	First	Individual	998 cc	67 bhp @ 6000 rpm	90 Nm @ 3500 rpm	FWD	3545.0	1490.0	1475.0	5.0	35.0
1430	Maruti Suzuki	Eeco 7 STR [2019-2020]	450000	2018	32000	Petrol	Manual	Udupi	White	Second	Individual	1196 cc	73 bhp @ 6000 rpm	101 Nm @ 3000 rpm	RWD	3675.0	1475.0	1800.0	7.0	40.0
1432	Lexus	ES 300h	3900000	2017	31059	Petrol	Automatic	Bangalore	Bronze	First	Individual	2494 cc	202 bhp @ 5700 rpm	213 Nm @ 4500 rpm	RWD	4915.0	1820.0	1450.0	5.0	65.0
1436	Honda	City VX	1199000	2020	26497	Petrol	Manual	Kolkata	White	Second	Individual	1497 cc	117 bhp @ 6600 rpm	145 Nm @ 4600 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
1437	Hyundai	i10 Asta 1.2 AT Kappa2 with Sunroof	380000	2013	57000	Petrol	Automatic	Kanpur	White	First	Individual	1197 cc	79 bhp @ 6000 rpm	112.7619 Nm @ 4000 rpm	FWD	3585.0	1595.0	1550.0	5.0	35.0
1439	Maruti Suzuki	Alto VXi AMT [2014-2018]	365000	2015	20100	Petrol	Automatic	Pune	Red	First	Individual	998 cc	67 bhp @ 6000 rpm	90 Nm @ 3500 rpm	FWD	3545.0	1490.0	1475.0	5.0	35.0
1440	Audi	A4 1.8 TFSI Multitronic Premium Plus	1000000	2010	67000	Petrol	Automatic	Dehradun	Silver	Second	Individual	1798 cc	170 bhp @ 3800 rpm	320 Nm @ 1400 rpm	FWD	4701.0	1826.0	1427.0	5.0	63.0
1442	Hyundai	i20 Magna 1.2	245000	2011	41000	Petrol	Manual	Delhi	Red	First	Individual									
1444	Mercedes-Benz	C-Coupe 43 AMG 4MATIC	7000000	2020	19000	Petrol	Automatic	Chennai	White	First	Individual	2996 cc	385 bhp @ 5500 rpm	520 Nm @ 2500 rpm	AWD	4693.0	1810.0	1402.0	4.0	66.0
1450	Hyundai	Creta E Plus 1.6 Petrol	890000	2017	49000	Petrol	Manual	Pune	Grey	First	Individual	1591 cc	122 bhp @ 6400 rpm	154 Nm @ 4850 rpm	FWD	4270.0	1780.0	1630.0	5.0	60.0
1462	Maruti Suzuki	Estilo LXi BS-IV	220000	2010	62000	Petrol	Manual	Bhopal	Brown	First	Individual	998 cc	67 bhp @ 6200 rpm	90 Nm @ 3500 rpm	FWD	3600.0	1475.0	1595.0	5.0	35.0
1466	Audi	A6 35 TFSI Matrix	2850000	2017	58000	Petrol	Automatic	Delhi	Black	First	Individual	1798 cc	190 bhp @ 4200 rpm	320 Nm @ 1400 rpm	FWD	4933.0	1874.0	1455.0	5.0	75.0
1468	Honda	City 1.5 V AT	325000	2010	56000	Petrol	Automatic	Delhi	Gold	First	Individual	1497 cc	118@6600	146@4600	FWD	4420.0	1695.0	1480.0	5.0	42.0
1469	Honda	City 1.5 V AT	325000	2011	89000	Petrol	Automatic	Mumbai	Silver	Second	Individual	1497 cc	118@6600	146@4600	FWD	4420.0	1695.0	1480.0	5.0	42.0
1476	Maruti Suzuki	Swift VXi [2014-2017]	550000	2018	50000	Petrol	Manual	Meerut	White	First	Individual	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3850.0	1695.0	1530.0	5.0	42.0
1478	Tata	Tiago Revotron XZA	555000	2018	20000	Petrol	Automatic	Mumbai	Red	First	Individual	1199 cc	84 bhp @ 6000 rpm	114 Nm @ 3500 rpm	FWD	3746.0	1647.0	1535.0	5.0	35.0
1479	Maruti Suzuki	Celerio ZXi [2017-2019]	391000	2017	24000	Petrol	Manual	Patna	Silver	First	Individual	998 cc	67 bhp @ 6000 rpm	90 Nm @ 3500 rpm	FWD	3600.0	1600.0	1560.0	5.0	35.0
1480	Maruti Suzuki	Ignis Delta 1.2 AMT	560000	2017	36000	Petrol	Automatic	Delhi	Silver	First	Individual	1197 cc	82 bhp @ 6000 rpm	113 Nm @ 4200 rpm	FWD	3700.0	1690.0	1595.0	5.0	32.0
1482	Volkswagen	Polo Highline Plus 1.0L TSI	950000	2021	24000	Petrol	Manual	Mangalore	White	First	Individual	999 cc	109 bhp @ 5000 rpm	175 Nm @ 1750 rpm	FWD	3971.0	1682.0	1469.0	5.0	45.0
1483	Maruti Suzuki	Baleno Sigma 1.2	490000	2017	82000	Petrol	Manual	Ahmedabad	White	First	Individual	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3995.0	1745.0	1500.0	5.0	37.0
1486	Hyundai	Verna Fluidic 1.6 VTVT SX Opt AT	1125000	2019	50000	Petrol	Automatic	Delhi	White	First	Individual	1591 cc	121 bhp @ 6300 rpm	158 Nm @ 4200 rpm	FWD	4370.0	1700.0	1475.0	5.0	43.0
1488	Maruti Suzuki	Swift DZire VXi	260000	2009	77000	Petrol	Manual	Pune	Beige	Second	Individual	1298 cc	87@6000	113@4500	FWD	4160.0	1690.0	1530.0	5.0	43.0
1489	Hyundai	i10 Magna 1.2	165000	2009	55000	Petrol	Manual	Lucknow	White	First	Individual	1197 cc	80@5200	111@4000	FWD	3565.0	1595.0	1550.0	5.0	35.0
1490	Hyundai	Xcent S 1.2	490000	2018	66000	Petrol	Manual	Ahmedabad	White	First	Individual	1197 cc	81 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3995.0	1660.0	1520.0	5.0	43.0
1491	Maruti Suzuki	Alto VXi	185000	2012	37000	Petrol	Manual	Kolkata	Red	First	Individual	998 cc	67 bhp @ 6200 rpm	90 Nm @ 3500 rpm	FWD	3620.0	1475.0	1460.0	5.0	35.0
1492	Honda	City 1.5 V MT	375000	2012	80350	Petrol	Manual	Mumbai	Silver	First	Individual	1497 cc	116 bhp @ 6600 rpm	146 Nm @ 4800 rpm	FWD	4440.0	1695.0	1485.0	5.0	42.0
1494	Maruti Suzuki	Swift VXi [2014-2017]	450000	2016	48200	Petrol	Manual	Dehradun	Silver	Second	Individual	1197 cc	83 bhp @ 6000 rpm	115 Nm @ 4000 rpm	FWD	3850.0	1695.0	1530.0	5.0	42.0
1497	Hyundai	Elite i20 Sportz 1.2 MT	700000	2020	25000	Petrol	Manual	Patna	White	First	Individual	1197 cc	82 bhp @ 6000 rpm	115 Nm @ 4200 rpm	FWD	3995.0	1775.0	1505.0	5.0	37.0
1498	Volkswagen	Polo Highline Plus 1.0L TSI	1025000	2020	20124	Petrol	Manual	Bangalore	Red	First	Individual	999 cc	109 bhp @ 5000 rpm	175 Nm @ 1750 rpm	FWD	3971.0	1682.0	1469.0	5.0	45.0
1499	Hyundai	Grand i10 Asta 1.2 Kappa VTVT [2013-2016]	380000	2015	55660	Petrol	Manual	Raipur	Grey	First	Individual	1197 cc	81 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3765.0	1660.0	1520.0	5.0	43.0
1500	Skoda	Octavia Style 1.8 TSI AT	819999	2015	94580	Petrol	Automatic	Kanpur	Black	First	Individual	1798 cc	177 bhp @ 4500 rpm	250 Nm @ 1250 rpm	FWD	4659.0	1814.0	1476.0	5.0	50.0
1501	Mercedes-Benz	GLA 200 Sport	1691000	2015	45000	Petrol	Automatic	Mumbai	White	Second	Individual	1991 cc	181 bhp @ 5500 rpm	300 Nm @ 1200 rpm	FWD	4417.0	1804.0	1494.0	5.0	50.0
1506	Honda	Amaze 1.2 VX MT Petrol [2018-2020]	700000	2022	1000	Petrol	Manual	Delhi	White	First	Individual	1199 cc	89 bhp @ 6000 rpm	110 Nm @ 4800 rpm	FWD	3995.0	1695.0	1501.0	5.0	35.0
1512	Hyundai	i10 Magna 1.2 Kappa2	250000	2011	53000	Petrol	Manual	Kanpur	White	First	Individual	1197 cc	79 bhp @ 6000 rpm	112.7619 Nm @ 4000 rpm	FWD	3585.0	1595.0	1550.0	5.0	35.0
1516	Honda	City VX	790000	2016	63088	Petrol	Manual	Jaipur	White	First	Individual	1497 cc	117 bhp @ 6600 rpm	145 Nm @ 4600 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
1517	Hyundai	i10 Magna (O)	150000	2008	62000	Petrol	Manual	Mumbai	Red	Second	Individual	1086 cc	67@5500	99@2800	FWD	3565.0	1595.0	1550.0	5.0	35.0
1522	Hyundai	Verna Fluidic 1.6 VTVT SX	385000	2011	73000	Petrol	Manual	Delhi	Grey	First	Individual	1591 cc	121 bhp @ 6300 rpm	158 Nm @ 4200 rpm	FWD	4370.0	1700.0	1475.0	5.0	43.0
1524	Hyundai	Verna Fluidic 1.6 VTVT SX	547000	2013	36623	Petrol	Manual	Zirakpur	Silver	First	Individual	1591 cc	121 bhp @ 6300 rpm	158 Nm @ 4200 rpm	FWD	4370.0	1700.0	1475.0	5.0	43.0
1525	Hyundai	Creta SX 1.6 AT Petrol	1295000	2018	30000	Petrol	Automatic	Delhi	Black	First	Individual	1591 cc	122 bhp @ 6400 rpm	151 Nm @ 4850 rpm	FWD	4270.0	1780.0	1665.0	5.0	55.0
1526	Maruti Suzuki	Wagon R VXi 1.0 [2019-2019]	570000	2022	5000	Petrol	Manual	Kanpur	White	First	Individual					3655.0	1620.0	1675.0	5.0	32.0
1527	Honda	CR-V 2.4 AT	844999	2014	80121	Petrol	Automatic	Mumbai	White	Second	Individual									
1528	Hyundai	i10 Sportz 1.2 Kappa2	250000	2011	64000	Petrol	Manual	Lucknow	Grey	First	Individual	1197 cc	79 bhp @ 6000 rpm	112.7619 Nm @ 4000 rpm	FWD	3585.0	1595.0	1550.0	5.0	35.0
1529	Toyota	Corolla Altis VL AT Petrol	1670000	2019	39000	Petrol	Automatic	Ahmedabad	Brown	Second	Individual	1798 cc	138 bhp @ 6400 rpm	173 Nm @ 4000 rpm	FWD	4620.0	1775.0	1475.0	5.0	55.0
1532	Maruti Suzuki	Baleno Alpha Automatic	775000	2018	40000	Petrol	Automatic	Chennai	Red	First	Individual	1197 cc	82 bhp @ 6000 rpm	113 Nm @ 4200 rpm	FWD	3995.0	1745.0	1510.0	5.0	37.0
1533	Mercedes-Benz	E-Class 200	7050000	2022	1102	Petrol	Manual	Bangalore	Black	UnRegistered Car	Individual									
1536	Volkswagen	Polo Highline1.2L (P)	525000	2014	43550	Petrol	Manual	Hyderabad	Orange	First	Individual	1198 cc	74 bhp @ 5400 rpm	110 Nm @ 3750 rpm	FWD	3970.0	1682.0	1453.0	5.0	45.0
1538	Renault	Kwid 1.0 RXL [2017-2019]	390000	2018	47874	Petrol	Manual	Bangalore	Red	First	Individual	999 cc	67 bhp @ 5500 rpm	91 Nm @ 4250 rpm	FWD	3679.0	1579.0	1478.0	5.0	28.0
1544	Maruti Suzuki	DZire ZXi AGS	950000	2022	10000	Petrol	Automatic	Mumbai	Bronze	First	Individual	1197 cc	89 bhp @ 6000 rpm	113 Nm @ 4400 rpm	FWD	3995.0	1735.0	1515.0	5.0	37.0
1546	Maruti Suzuki	Swift VXi	409999	2014	55000	Petrol	Manual	Delhi	Grey	First	Individual	1197 cc	85 bhp @ 6000 rpm	114 Nm @ 4000 rpm	FWD	3850.0	1695.0	1530.0	5.0	42.0
