	Make	Model	Price	Year	Kilometer	Fuel Type	Transmission	Location	Color	Owner	Seller Type	Engine	Max Power	Max Torque	Drivetrain	Length	Width	Height	Seating Capacity	Fuel Tank Capacity
756	Mercedes-Benz	C-Class 220 CDI AT	5400000	2022	4600	Diesel	Automatic	Bangalore	White	UnRegistered Car	Individual	2148 cc	170@3700	410@2000	RWD	4596.0	1770.0	1447.0	5.0	66.0
757	MG	Gloster Sharp 6 STR 2.0 Twin Turbo 4WD	3950000	2021	40000	Diesel	Automatic	Delhi	Silver	First	Individual	1996 cc	215 bhp @ 4000 rpm	480 Nm @ 1500 rpm	AWD	4985.0	1926.0	1867.0	6.0	75.0
758	Hyundai	Elite i20 Sportz 1.4	565000	2015	65000	Diesel	Manual	Ludhiana	White	Second	Individual	1396 cc	89 bhp @ 4000 rpm	220 Nm @ 1500 rpm	FWD	3985.0	1734.0	1505.0	5.0	45.0
759	BMW	X1 sDrive20d xLine	3775000	2019	32963	Diesel	Automatic	Bangalore	Black	First	Individual	1995 cc	184 bhp @ 4000 rpm	350 Nm @ 1750 rpm	RWD	4454.0	2044.0	1545.0	5.0	63.0
760	Mercedes-Benz	E-Class E220 CDI Blue Efficiency	1275000	2012	101000	Diesel	Automatic	Surat	Brown	Second	Individual	2143 cc	231 bhp @ 3000 rpm	400 Nm @ 2800 rpm	RWD	4868.0	1854.0	1470.0	5.0	80.0
762	Maruti Suzuki	Vitara Brezza ZDi	949000	2018	50500	Diesel	Manual	Dharwad	Blue	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	3995.0	1790.0	1640.0	5.0	48.0
763	Maruti Suzuki	Swift ZDi Plus	775000	2019	80849	Diesel	Manual	Hyderabad	White	First	Individual	1248 cc	74 bhp @ 4000 rpm	190 Nm @ 2000 rpm	FWD	3840.0	1735.0	1530.0	5.0	37.0
764	Audi	A6 2.0 TDI Premium Plus	1800000	2014	19868	Diesel	Automatic	Delhi	White	First	Individual	1968 cc	177 bhp @ 3750 rpm	380 Nm @ 1750 rpm	FWD	4915.0	1874.0	1455.0	5.0	65.0
767	Mahindra	Scorpio S11 2WD 7 STR	1350000	2018	56500	Diesel	Manual	Lucknow	Black	First	Individual	2179 cc	140 bhp @ 3750 rpm	320 Nm @ 1500 rpm	RWD	4456.0	1820.0	1995.0	7.0	60.0
769	Honda	City ZX Diesel	1490000	2021	11000	Diesel	Manual	Lucknow	White	First	Individual	1498 cc	99 bhp @ 3600 rpm	200 Nm @ 1750 rpm	FWD	4440.0	1695.0	1495.0	5.0	40.0
771	BMW	3-Series 320d Luxury Line	2950000	2018	75000	Diesel	Automatic	Coimbatore	White	First	Individual	1995 cc	188 bhp @ 4000 rpm	400 Nm @ 1750 rpm	RWD	4633.0	1811.0	1429.0	5.0	57.0
772	Mercedes-Benz	E-Class E350 CDI Avantgarde	1150000	2010	120000	Diesel	Automatic	Pune	Silver	First	Individual	2987 cc	231@3800	540@1600	RWD	4868.0	1854.0	1471.0	5.0	80.0
773	Audi	Q3 2.0 TDI quattro Premium	1850000	2013	44087	Diesel	Automatic	Mumbai	White	First	Individual	1968 cc	174 bhp @ 4200 rpm	380 Nm @ 1750 rpm	AWD	4385.0	1831.0	1608.0	5.0	64.0
774	BMW	X5 xDrive 30d	3995000	2016	39000	Diesel	Automatic	Mumbai	White	First	Individual	2993 cc	258 bhp @ 4000 rpm	560 Nm @ 1500 rpm	AWD	4886.0	1938.0	1762.0	7.0	
775	Mercedes-Benz	E-Class E250 CDI Avantgarde	1750000	2014	59000	Diesel	Automatic	Delhi	Brown	First	Individual	2143 cc	204 bhp @ 4200 rpm	500 Nm @ 1600 rpm	RWD	4879.0	1854.0	1474.0	5.0	80.0
776	Audi	Q7 45 TDI Premium Plus	5500000	2017	45000	Diesel	Automatic	Mumbai	White	First	Individual	2967 cc	245 bhp @ 2910 rpm	600 Nm @ 1500 rpm	AWD	5052.0	1968.0	1740.0	7.0	75.0
777	Nissan	Sunny XV Diesel	360000	2013	92000	Diesel	Manual	Lucknow	Grey	Second	Individual	1461 cc	85 bhp @ 3750 rpm	200 Nm @ 2000 rpm	FWD	4425.0	1695.0	1505.0	5.0	41.0
779	BMW	3-Series 320d Luxury Line	4150000	2019	29000	Diesel	Automatic	Delhi	Blue	First	Individual	1995 cc	188 bhp @ 4000 rpm	400 Nm @ 1750 rpm	RWD	4633.0	1811.0	1429.0	5.0	57.0
780	Mahindra	Thar LX 4-STR Hard Top Diesel MT	1698999	2021	37500	Diesel	Manual	Dehradun	Brown	First	Individual	2184 cc	130 bhp @ 3750 rpm	300 Nm @ 1600 rpm	AWD	3985.0	1820.0	1844.0	4.0	57.0
786	BMW	3-Series 320d Luxury Line	1375000	2013	102000	Diesel	Automatic	Bangalore	White	Second	Individual	1995 cc	188 bhp @ 4000 rpm	400 Nm @ 1750 rpm	RWD	4633.0	1811.0	1429.0	5.0	57.0
787	Hyundai	Creta SX 1.5 Diesel [2020-2022]	1700000	2022	9000	Diesel	Manual	Raipur	Black	First	Individual	1493 cc	113 bhp @ 4000 rpm	250 Nm @ 1500 rpm	FWD	4300.0	1790.0	1635.0	5.0	50.0
788	Mahindra	XUV500 W6 2013	500000	2013	135000	Diesel	Manual	Varanasi	Black	First	Individual	2179 cc	140 bhp @ 3750 rpm	330 Nm @ 2800 rpm	FWD	4585.0	1890.0	1785.0	7.0	70.0
789	Mercedes-Benz	GLC 220d 4MATIC Progressive [2019-2021]	6800000	2020	14500	Diesel	Automatic	Pune	Silver	First	Individual	1950 cc	192 bhp @ 3800 rpm	400 Nm @ 1600 rpm	AWD	4658.0	1890.0	1644.0	5.0	66.0
793	Land Rover	Range Rover Sport SDV6 SE	7200000	2016	45000	Diesel	Automatic	Bangalore	White	Third	Individual	2993 cc	289 bhp @ 4000 rpm	600 Nm @ 2000 rpm	AWD	4879.0	2073.0	1780.0	5.0	77.0
794	Mercedes-Benz	GLE 300d 4MATIC LWB	8190000	2020	18000	Diesel	Automatic	Delhi	Bronze	First	Individual	1950 cc	241 bhp @ 4200 rpm	500 Nm @ 1600 rpm	AWD	4924.0	2157.0	1772.0	5.0	93.0
796	Hyundai	Creta 1.6 SX (O)	875000	2016	62125	Diesel	Manual	Patna	White	First	Individual	1582 cc	126 bhp @ 4000 rpm	265 Nm @ 1900 rpm	FWD	4270.0	1780.0	1630.0	5.0	60.0
797	Land Rover	Discovery Sport HSE Luxury	3500000	2016	78000	Diesel	Automatic	Pune	Red	First	Individual	1999 cc	177 bhp @ 4000 rpm	430 Nm @ 1750 rpm	AWD	4600.0	2069.0	1690.0	7.0	65.0
799	Tata	Safari XZ Plus	1875000	2021	28000	Diesel	Manual	Gorakhpur	White	First	Individual	1956 cc	168 bhp @ 3750 rpm	350 Nm @ 1750 rpm	FWD	4661.0	1894.0	1786.0	7.0	50.0
801	Audi	A6 35 TDI Matrix	2550000	2015	69500	Diesel	Automatic	Chandigarh	White	Second	Individual	1968 cc	190 bhp @ 3800 rpm	400 Nm @ 1750 rpm	FWD	4933.0	1874.0	1455.0	5.0	75.0
802	Hyundai	Creta SX 1.6 CRDI	869999	2017	70000	Diesel	Manual	Kanpur	White	First	Individual	1582 cc	126 bhp @ 4000 rpm	265 Nm @ 1900 rpm	FWD	4270.0	1780.0	1630.0	5.0	60.0
803	Mahindra	Thar CRDe 4x4 AC	875000	2018	24000	Diesel	Manual	Mumbai	White	First	Individual	2498 cc	105 bhp @ 3800 rpm	247 Nm @ 1800 rpm	AWD	3920.0	1726.0	1930.0	6.0	60.0
804	Audi	Q3 2.0 TDI quattro Premium	1390000	2012	69500	Diesel	Automatic	Ahmedabad	Blue	First	Individual	1968 cc	174 bhp @ 4200 rpm	380 Nm @ 1750 rpm	AWD	4385.0	1831.0	1608.0	5.0	64.0
805	Maruti Suzuki	Vitara Brezza VDi (O) [2016-2018]	825000	2019	25500	Diesel	Manual	Lucknow	Silver	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	3995.0	1790.0	1640.0	5.0	48.0
807	Mercedes-Benz	GLA 200 CDI Sport	2145000	2016	55000	Diesel	Automatic	Mumbai	White	Second	Individual	2143 cc	134 bhp @ 3600 rpm	300 Nm @ 1600 rpm	FWD	4417.0	1804.0	1494.0	5.0	50.0
811	Mercedes-Benz	E-Class E 220 d Avantgarde	6500000	2019	5750	Diesel	Automatic	Bangalore	White	First	Individual	1950 cc	192 bhp @ 3800 rpm	400 Nm @ 1600 rpm	RWD	5063.0	1860.0	1494.0	5.0	80.0
813	BMW	7-Series 730Ld DPE	5950000	2017	28000	Diesel	Automatic	Delhi	White	First	Individual	2993 cc	262 bhp @ 4000 rpm	620 Nm @ 2000 rpm	RWD	5219.0	1902.0	1481.0	4.0	78.0
816	Hyundai	Tucson GL 2WD AT Diesel	2395000	2019	44876	Diesel	Automatic	Bangalore	White	First	Individual	1995 cc	182 bhp @ 4000 rpm	400 Nm @ 1750 rpm	FWD	4475.0	1850.0	1660.0	5.0	62.0
817	Hyundai	i20 Sportz 1.4 CRDI	360000	2013	95610	Diesel	Manual	Rudrapur	White	Second	Individual	1336 cc	89 bhp @ 4000 rpm	219.744 Nm @ 1500 rpm	FWD	3995.0	1710.0	1505.0	5.0	45.0
818	Nissan	Sunny XV Diesel	325000	2013	51000	Diesel	Manual	Zirakpur	Grey	First	Individual	1461 cc	85 bhp @ 3750 rpm	200 Nm @ 2000 rpm	FWD	4425.0	1695.0	1505.0	5.0	41.0
819	Land Rover	Evoque Dynamic SD4	2300000	2013	110000	Diesel	Automatic	Chennai	Red	Second	Individual	2179 cc	190 bhp @ 3500 rpm	420 Nm @ 1750 rpm	AWD	4355.0	2120.0	1635.0	5.0	57.0
830	Mercedes-Benz	E-Class E 220d Exclusive [2019-2019]	5500000	2019	30000	Diesel	Automatic	Gurgaon	White	First	Individual	1950 cc	192 bhp @ 3800 rpm	400 Nm @ 1600 rpm	RWD	5063.0	1860.0	1494.0	5.0	80.0
832	Maruti Suzuki	Ertiga VDi	459999	2013	77000	Diesel	Manual	Ludhiana	White	Second	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	4265.0	1695.0	1685.0	7.0	45.0
833	Volvo	V40 D3 R-Design	2100000	2018	42000	Diesel	Automatic	Raipur	Red	First	Individual	1984 cc	150 bhp @ 3500 rpm	350 Nm @ 1500 rpm	FWD	4370.0	1783.0	1458.0	5.0	60.0
836	Toyota	Etios GD	300000	2013	75000	Diesel	Manual	Kanpur	Silver	Second	Individual	1364 cc	68 bhp @ 3600 rpm	170 Nm @ 2400 rpm	FWD	4265.0	1695.0	1510.0	5.0	45.0
837	Porsche	Panamera 3.0 Diesel	6350000	2016	20500	Diesel	Automatic	Delhi	White	First	Corporate									
838	Mercedes-Benz	GLE 250 d	5400000	2018	50500	Diesel	Automatic	Dehradun	White	Third	Individual	2143 cc	201 bhp @ 3800 rpm	500 Nm @ 1600 rpm	AWD	4819.0	2141.0	1796.0	5.0	93.0
839	Mercedes-Benz	A-Class Sedan 200d	4100000	2022	3826	Diesel	Automatic	Ahmedabad	White	UnRegistered Car	Individual	1950 cc	147 bhp @ 3400 rpm	320 Nm @ 1400 rpm	FWD	4549.0	1796.0	1446.0	5.0	43.0
840	Mercedes-Benz	GLS 350 d	6875000	2019	53000	Diesel	Automatic	Dehradun	White	First	Individual	2987 cc	255 bhp @ 3400 rpm	620 Nm @ 1600 rpm	AWD	5130.0	1934.0	1850.0	7.0	100.0
844	Hyundai	Elite i20 Magna 1.4 CRDI [2016-2017]	650000	2016	61181	Diesel	Manual	Jaipur	White	First	Individual	1396 cc	89 bhp @ 4000 rpm	220 Nm @ 1500 rpm	FWD	3985.0	1734.0	1505.0	5.0	45.0
850	Mahindra	Scorpio LX BS-III	365000	2009	90000	Diesel	Manual	Lucknow	Green	Second	Individual	2179 cc	120 bhp @ 4000 rpm	290 Nm @ 1800 rpm	RWD	4430.0	1817.0	1975.0	8.0	60.0
851	Audi	Q7 45 TDI Premium Plus	5175000	2016	65000	Diesel	Automatic	Pune	Blue	First	Individual	2967 cc	245 bhp @ 2910 rpm	600 Nm @ 1500 rpm	AWD	5052.0	1968.0	1740.0	7.0	75.0
852	Toyota	Innova 2.8 ZX AT 7 STR [2016-2020]	2175000	2018	40000	Diesel	Automatic	Ludhiana	Bronze	First	Individual	2755 cc	172 bhp @ 3400 rpm	360 Nm @ 1200 rpm	RWD	4735.0	1830.0	1795.0	7.0	55.0
853	Ssangyong	Rexton RX7	675000	2013	106223	Diesel	Automatic	Ahmedabad	White	Second	Individual	2696 cc	184 bhp @ 4000 rpm	402 Nm @ 3000 rpm	AWD	4755.0	1900.0	1785.0	7.0	78.0
854	BMW	X5 3.0d	1400000	2009	115000	Diesel	Automatic	Coimbatore	Green	Second	Individual	2993 cc	218@4000	480@1750	AWD	4854.0	1933.0	1776.0	5.0	85.0
856	BMW	5-Series 520d Luxury Line [2017-2019]	5800000	2020	30000	Diesel	Automatic	Mumbai	Black	First	Individual	1995 cc	188 bhp @ 4000 rpm	400 Nm @ 1750 rpm	RWD	4936.0	1868.0	1479.0	5.0	65.0
857	Audi	Q7 45 TDI Technology Pack	6700000	2018	39850	Diesel	Automatic	Surat	Blue	First	Individual	2967 cc	245 bhp @ 2910 rpm	600 Nm @ 1500 rpm	AWD	5052.0	1968.0	1740.0	7.0	75.0
858	Hyundai	Elantra 1.6 SX AT	625000	2014	80000	Diesel	Automatic	Delhi	White	First	Individual	1582 cc	126 bhp @ 4000 rpm	259 Nm @ 1900 rpm	FWD	4530.0	1775.0	1470.0	5.0	56.0
859	Isuzu	MU-X 4x2	1791000	2017	96095	Diesel	Automatic	Thane	Silver	First	Individual	2999 cc	174 bhp @ 3600 rpm	380 Nm @ 1800 rpm	RWD	4825.0	1860.0	1840.0	7.0	65.0
865	Mercedes-Benz	C-Class C 220d Progressive [2018-2019]	3950000	2019	33000	Diesel	Automatic	Mumbai	White	First	Individual	1950 cc	192 bhp @ 3800 rpm	400 Nm @ 1600 rpm	RWD	4686.0	1810.0	1442.0	5.0	66.0
866	Mercedes-Benz	E-Class E 220d Exclusive [2019-2019]	7475000	2021	13000	Diesel	Automatic	Delhi	Black	First	Individual	1950 cc	192 bhp @ 3800 rpm	400 Nm @ 1600 rpm	RWD	5063.0	1860.0	1494.0	5.0	80.0
868	BMW	5-Series 525d Sedan	975000	2011	61000	Diesel	Automatic	Mohali	Silver	Third	Individual	1995 cc	217 bhp @ 4400 rpm	450 Nm @ 1500 rpm	RWD	4899.0	2094.0	1464.0	5.0	
869	Mercedes-Benz	E-Class E 220d Expression [2019-2019]	4150000	2017	48000	Diesel	Automatic	Chennai	Black	Second	Individual	1950 cc	192 bhp @ 3800 rpm	400 Nm @ 1600 rpm	RWD	5063.0	1860.0	1494.0	5.0	80.0
870	Audi	Q7 35 TDI Premium Plus + Sunroof	2475000	2012	118000	Diesel	Automatic	Bangalore	Black	First	Individual	2967 cc	241 bhp @ 3800 rpm	550 Nm @ 1750 rpm	AWD	5089.0	1983.0	1737.0	7.0	100.0
871	BMW	5-Series 520d Sport Line	2990000	2017	44000	Diesel	Automatic	Mumbai	White	Second	Individual	1995 cc	188 bhp @ 4000 rpm	400 Nm @ 1750 rpm	RWD	4936.0	1868.0	1479.0	5.0	57.0
872	BMW	X5 xDrive 30d	3550000	2015	59000	Diesel	Automatic	Chandigarh	Bronze	First	Individual	2993 cc	258 bhp @ 4000 rpm	560 Nm @ 1500 rpm	AWD	4886.0	1938.0	1762.0	7.0	
873	Renault	Duster 85 PS RxL Diesel	280000	2013	99000	Diesel	Manual	Faridabad	White	Second	Individual	1461 cc	84 bhp @ 3750 rpm	200 Nm @ 1900 rpm	FWD	4315.0	1822.0	1695.0	5.0	50.0
875	BMW	6-Series GT 630d Luxury Line [2018-2019]	5100000	2019	79000	Diesel	Automatic	Pune	Blue	First	Individual	2993 cc	265 bhp @ 4000 rpm	620 Nm @ 2000 rpm	RWD	5091.0	1902.0	1538.0	5.0	68.0
876	Toyota	Fortuner 3.0 MT	825000	2010	114000	Diesel	Manual	Lucknow	Black	Second	Individual	2982 cc	171@3600	343@1400	AWD	4695.0	1840.0	1850.0	7.0	80.0
879	Toyota	Commuter HiAce 3.0 L	3100000	2014	65000	Diesel	Automatic	Ludhiana	White	First	Individual									
880	Jeep	Compass Limited 2.0 Diesel [2017-2020]	1240000	2017	57000	Diesel	Manual	Mumbai	White	First	Individual	1956 cc	171 bhp @ 3750 rpm	350 Nm @ 1750 rpm	FWD	4395.0	1818.0	1640.0	5.0	60.0
883	Maruti Suzuki	Swift VDi	409999	2015	112000	Diesel	Manual	Gurgaon	White	First	Individual	1248 cc	74 bhp @ 4000 rpm	190 Nm @ 2000 rpm	FWD	3850.0	1695.0	1530.0	5.0	42.0
888	Toyota	Corolla Altis GL	680000	2014	85000	Diesel	Manual	Kanpur	White	Second	Individual	1364 cc	87 bhp @ 3800 rpm	205 Nm @ 1800 rpm	FWD	4620.0	1775.0	1475.0	5.0	50.0
889	Maruti Suzuki	Ciaz ZDi SHVS	625000	2015	61000	Diesel	Manual	Allahabad	White	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	4490.0	1730.0	1485.0	5.0	43.0
891	Mahindra	Scorpio S2	951000	2016	42000	Diesel	Manual	Patna	White	First	Individual	2523 cc	75 bhp @ 3200 rpm	200 Nm @ 1400 rpm	RWD	4456.0	1820.0	1930.0	8.0	60.0
895	Audi	A4 2.0 TDI (143 bhp)	1150000	2012	40031	Diesel	Automatic	Pune	Blue	Second	Individual									
896	Audi	Q7 35 TDI Premium + Sunroof	2600000	2015	46000	Diesel	Automatic	Delhi	Black	First	Individual	2967 cc	241 bhp @ 3800 rpm	550 Nm @ 1750 rpm	AWD	5089.0	1983.0	1737.0	7.0	100.0
900	BMW	5-Series 520d Sedan	750000	2010	112000	Diesel	Automatic	Pune	Blue	Second	Individual	1995 cc	177@4000	350@1750	RWD	4841.0	1846.0	1468.0	5.0	70.0
902	Volvo	XC60 Inscription [2017-2020]	5800000	2019	3500	Diesel	Automatic	Ludhiana	White	First	Individual	1969 cc	235 bhp @ 4250 rpm	480 Nm @ 1750 rpm	AWD	4688.0	1902.0	1658.0	5.0	71.0
903	Maruti Suzuki	Vitara Brezza ZDi	801000	2018	30000	Diesel	Manual	Patna	Silver	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	3995.0	1790.0	1640.0	5.0	48.0
904	Volkswagen	Jetta 1.9L TDI	310000	2009	107879	Diesel	Manual	Pune	White	Second	Individual									
905	Mahindra	Scorpio S6 Plus 1.99 [2016-2017]	1090000	2017	19000	Diesel	Manual	Delhi	White	First	Individual	1997 cc	120 bhp @ 4000 rpm	280 Nm @ 1800 rpm	RWD	4456.0	1820.0	1995.0	8.0	60.0
908	Toyota	Fortuner 2.8 4x4 AT [2016-2020]	2800000	2017	49000	Diesel	Automatic	Delhi	White	Second	Individual	2755 cc	174 bhp @ 3400 rpm	450 Nm @ 1600 rpm	AWD	4795.0	1855.0	1835.0	7.0	80.0
910	Audi	A3 35 TDI Premium	2950000	2020	11000	Diesel	Automatic	Pune	White	First	Individual	1968 cc	141 bhp @ 3500 rpm	320 Nm @ 1750 rpm	FWD	4456.0	1796.0	1416.0	5.0	50.0
912	Ford	Endeavour Titanium 2.0 4x2 AT	3975000	2021	9400	Diesel	Automatic	Delhi	Black	First	Individual	1996 cc	168 bhp @ 3500 rpm	420 Nm @ 2000 rpm	RWD	4903.0	1869.0	1837.0	7.0	80.0
913	Mercedes-Benz	GLC 220 d Progressive	4200000	2017	77000	Diesel	Automatic	Pune	White	First	Individual	2143 cc	168 bhp @ 3000 rpm	400 Nm @ 1400 rpm	AWD	4656.0	1890.0	1639.0	5.0	66.0
914	Hyundai	Xcent SX CRDi	434999	2017	27000	Diesel	Manual	Kolkata	White	Second	Individual	1186 cc	74 bhp @ 4000 rpm	190 Nm @ 1750 rpm	FWD	3995.0	1660.0	1520.0	5.0	43.0
916	Ssangyong	Rexton RX6	900000	2016	70000	Diesel	Manual	Mirzapur	Black	Second	Individual	2696 cc	162 bhp @ 4000 rpm	340 Nm @ 3250 rpm	AWD	4755.0	1900.0	1785.0	7.0	78.0
918	BMW	X3 xDrive-20d xLine	4400000	2018	70000	Diesel	Automatic	Mumbai	White	First	Individual	1995 cc	190 bhp @ 4000 rpm	400 Nm @ 1750 rpm	AWD	4657.0	1881.0	1678.0	5.0	67.0
919	Toyota	Fortuner 3.0 4x2 AT	1600000	2015	145000	Diesel	Automatic	Mohali	Gold	Second	Individual	2982 cc	169 bhp @ 3600 rpm	360 Nm @ 1400 rpm	RWD	4705.0	1840.0	1850.0	7.0	80.0
926	Hyundai	Creta SX Plus 1.6 CRDI Dual Tone	775000	2015	82000	Diesel	Manual	Raipur	Red	Second	Individual	1582 cc	126 bhp @ 4000 rpm	265 Nm @ 1900 rpm	FWD	4270.0	1780.0	1630.0	5.0	60.0
927	Toyota	Innova 2.4 G 7 STR [2016-2017]	1549000	2018	95315	Diesel	Manual	Karnal	Brown	Second	Individual	2393 cc	148 bhp @ 3400 rpm	343 Nm @ 1400 rpm	RWD	4735.0	1830.0	1795.0	7.0	55.0
928	BMW	3-Series 320d Prestige	1679000	2016	46000	Diesel	Automatic	Delhi	Blue	Second	Individual	1995 cc	188 bhp @ 4000 rpm	400 Nm @ 1750 rpm	RWD	4633.0	1811.0	1429.0	5.0	57.0
930	Hyundai	Verna Fluidic 1.6 CRDi SX	540000	2014	86000	Diesel	Manual	Lucknow	Silver	First	Individual	1582 cc	126 bhp @ 4000 rpm	260 Nm @ 1900 rpm	FWD	4370.0	1700.0	1475.0	5.0	43.0
931	Volkswagen	Polo Highline1.2L (D)	350000	2014	111000	Diesel	Manual	Ambala Cantt	Blue	Second	Individual	1199 cc	74 bhp @ 4200 rpm	180 Nm @ 2000 rpm	FWD	3970.0	1682.0	1453.0	5.0	45.0
932	Volvo	V40 D3 R-Design	1689999	2015	50000	Diesel	Automatic	Coimbatore	White	Second	Individual	1984 cc	150 bhp @ 3500 rpm	350 Nm @ 1500 rpm	FWD	4370.0	1783.0	1458.0	5.0	60.0
935	Kia	Seltos HTK Plus 1.5 Diesel	1650000	2021	12000	Diesel	Manual	Raipur	White	First	Individual	1493 cc	113 bhp @ 4000 rpm	250 Nm @ 1500 rpm	FWD	4315.0	1800.0	1637.0	5.0	50.0
938	Land Rover	Range Rover Sport SDV6 S	5900000	2014	70000	Diesel	Automatic	Mumbai	Grey	First	Corporate	2993 cc	289 bhp @ 4000 rpm	600 Nm @ 2000 rpm	AWD	4879.0	2073.0	1780.0	5.0	77.0
939	Toyota	Innova 2.4 VX 7 STR [2016-2020]	2100000	2017	112000	Diesel	Manual	Hyderabad	Bronze	First	Individual	2393 cc	148 bhp @ 3400 rpm	343 Nm @ 1400 rpm	RWD	4735.0	1830.0	1795.0	7.0	55.0
940	BMW	5-Series 520d Luxury Line [2017-2019]	2750000	2017	51800	Diesel	Automatic	Navi Mumbai	Black	Second	Individual	1995 cc	188 bhp @ 4000 rpm	400 Nm @ 1750 rpm	RWD	4936.0	1868.0	1479.0	5.0	65.0
942	Tata	Safari 2.2 VX 4x2	740000	2015	155000	Diesel	Manual	Hyderabad	Black	First	Individual	2179 cc	138 bhp @ 4000 rpm	320 Nm @ 1700 rpm	RWD	4655.0	1965.0	1922.0	7.0	55.0
944	BMW	5-Series 520d Luxury Line [2017-2019]	4500000	2018	23000	Diesel	Automatic	Pune	Grey	First	Individual	1995 cc	188 bhp @ 4000 rpm	400 Nm @ 1750 rpm	RWD	4936.0	1868.0	1479.0	5.0	65.0
946	Fiat	Punto Active 1.3	375000	2014	71000	Diesel	Manual	Hyderabad	Maroon	First	Individual	1248 cc	75 bhp @ 4000 rpm	197 Nm @ 1750 rpm	FWD	3987.0	1687.0	1495.0	5.0	45.0
947	Audi	Q3 30 TDI Premium FWD	2900000	2017	64000	Diesel	Automatic	Chennai	White	First	Individual	1968 cc	150 bhp @ 3500 rpm	340 Nm @ 1750 rpm	FWD	4385.0	1831.0	1608.0	5.0	64.0
949	Mercedes-Benz	C-Class C 300d AMG line	5250000	2020	28079	Diesel	Automatic	Mumbai	Blue	First	Individual	1950 cc	241 bhp @ 4200 rpm	500 Nm @ 1600 rpm	RWD	4686.0	1810.0	1442.0	5.0	66.0
950	Audi	A3 35 TDI Premium	2900000	2019	15529	Diesel	Automatic	Mumbai	White	First	Individual	1968 cc	141 bhp @ 3500 rpm	320 Nm @ 1750 rpm	FWD	4456.0	1796.0	1416.0	5.0	50.0
954	Maruti Suzuki	S-Cross Sigma 1.3	675000	2017	125372	Diesel	Manual	Coimbatore	Brown	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	4300.0	1765.0	1590.0	5.0	48.0
955	Audi	A6 35 TDI Matrix	2400000	2015	100000	Diesel	Automatic	Jaipur	Blue	First	Individual	1968 cc	190 bhp @ 3800 rpm	400 Nm @ 1750 rpm	FWD	4933.0	1874.0	1455.0	5.0	75.0
957	Mahindra	XUV700 AX 7 Diesel AT AWD Luxury Pack 7 STR	2750000	2022	31000	Diesel	Automatic	Jaipur	Black	First	Individual	2184 cc	182 bhp @ 3500 rpm	450 Nm @ 1750 rpm	AWD	4695.0	1890.0	1755.0	7.0	60.0
958	Audi	A7 Sportback 3.0 TDI quattro	2600000	2012	42000	Diesel	Automatic	Lucknow	White	First	Individual	2967 cc	241 bhp @ 4000 rpm	500 Nm @ 1400 rpm	AWD	4969.0	2139.0	1420.0	5.0	65.0
960	Audi	Q7 35 TDI Premium + Sunroof	2400000	2014	42533	Diesel	Automatic	Mumbai	Blue	First	Individual	2967 cc	241 bhp @ 3800 rpm	550 Nm @ 1750 rpm	AWD	5089.0	1983.0	1737.0	7.0	100.0
962	Land Rover	Discovery Sport HSE 7-Seater	4200000	2018	36000	Diesel	Automatic	Raipur	White	Second	Individual	2179 cc	148 bhp @ 4000 rpm	400 Nm @ 1750 rpm	AWD	4600.0	2069.0	1724.0	7.0	65.0
963	Toyota	Fortuner 2.8 4x2 AT [2016-2020]	2550000	2017	44000	Diesel	Automatic	Delhi	Black	Second	Individual	2755 cc	174 bhp @ 3400 rpm	450 Nm @ 1600 rpm	RWD	4795.0	1855.0	1835.0	7.0	80.0
964	Maruti Suzuki	Swift DZire LDI	480000	2016	85000	Diesel	Manual	Lucknow	White	First	Individual	1248 cc	74 bhp @ 4000 rpm	190 Nm @ 2000 rpm	FWD	3995.0	1695.0	1555.0	5.0	42.0
965	Hyundai	Creta 1.6 SX (O)	1750000	2021	17000	Diesel	Manual	Kanpur	Black	First	Individual	1582 cc	126 bhp @ 4000 rpm	265 Nm @ 1900 rpm	FWD	4270.0	1780.0	1630.0	5.0	60.0
966	Maruti Suzuki	Ertiga ZDI + SHVS	850000	2019	72000	Diesel	Manual	Lucknow	Silver	First	Individual	1248 cc	89 bhp @ 4000 rpm	200 Nm @ 1750 rpm	FWD	4296.0	1695.0	1685.0	7.0	45.0
970	Hyundai	Creta SX 1.5 Diesel [2020-2022]	1598000	2020	19700	Diesel	Manual	Mumbai	Maroon	First	Individual	1493 cc	113 bhp @ 4000 rpm	250 Nm @ 1500 rpm	FWD	4300.0	1790.0	1635.0	5.0	50.0
972	Mercedes-Benz	C-Class 220 CDI Sport	1100000	2012	73000	Diesel	Automatic	Kanpur	White	First	Individual									
973	Maruti Suzuki	Swift DZire ZDI AMT	650000	2017	76000	Diesel	Automatic	Navi Mumbai	Silver	First	Individual	1248 cc	74 bhp @ 4000 rpm	190 Nm @ 2000 rpm	FWD	3995.0	1695.0	1555.0	5.0	42.0
